"comid","site_no","huc12","dec_long_va","dec_lat_va","decade","dni_ann","dni_jan","dni_feb","dni_mar","dni_apr","dni_may","dni_jun","dni_jul","dni_aug","dni_sep","dni_oct","dni_nov","dni_dec"
"18031440","07282000","080302050108",-89.3155556,33.8386111,1960,4.41211621,3.5345510753,3.9191666667,4.4271693548,4.921925,4.8228655914,5.205625,4.8751075269,5.1583951613,4.535225,4.4272473118,3.8901444444,3.2094435484
"18031440","07282000","080302050108",-89.3155556,33.8386111,1970,4.41211621,3.5345510753,3.9191666667,4.4271693548,4.921925,4.8228655914,5.205625,4.8751075269,5.1583951613,4.535225,4.4272473118,3.8901444444,3.2094435484
"18031440","07282000","080302050108",-89.3155556,33.8386111,1980,4.41211621,3.5345510753,3.9191666667,4.4271693548,4.921925,4.8228655914,5.205625,4.8751075269,5.1583951613,4.535225,4.4272473118,3.8901444444,3.2094435484
"18031440","07282000","080302050108",-89.3155556,33.8386111,1990,4.41211621,3.5345510753,3.9191666667,4.4271693548,4.921925,4.8228655914,5.205625,4.8751075269,5.1583951613,4.535225,4.4272473118,3.8901444444,3.2094435484
"18031440","07282000","080302050108",-89.3155556,33.8386111,2000,4.41211621,3.5345510753,3.9191666667,4.4271693548,4.921925,4.8228655914,5.205625,4.8751075269,5.1583951613,4.535225,4.4272473118,3.8901444444,3.2094435484
"18045328","07280000","080302020205",-90.2153694,34.1806676,1950,4.4417383562,3.4157849462,3.7537619048,4.3470241935,4.8961138889,4.718516129,5.3103972222,5.2756908602,5.497188172,4.6031277778,4.4435268817,3.8565805556,3.145577957
"18045328","07280000","080302020205",-90.2153694,34.1806676,1960,4.4417383562,3.4157849462,3.7537619048,4.3470241935,4.8961138889,4.718516129,5.3103972222,5.2756908602,5.497188172,4.6031277778,4.4435268817,3.8565805556,3.145577957
"18045328","07280000","080302020205",-90.2153694,34.1806676,1970,4.4417383562,3.4157849462,3.7537619048,4.3470241935,4.8961138889,4.718516129,5.3103972222,5.2756908602,5.497188172,4.6031277778,4.4435268817,3.8565805556,3.145577957
"18045328","07280000","080302020205",-90.2153694,34.1806676,1980,4.4417383562,3.4157849462,3.7537619048,4.3470241935,4.8961138889,4.718516129,5.3103972222,5.2756908602,5.497188172,4.6031277778,4.4435268817,3.8565805556,3.145577957
"18045328","07280000","080302020205",-90.2153694,34.1806676,1990,4.4417383562,3.4157849462,3.7537619048,4.3470241935,4.8961138889,4.718516129,5.3103972222,5.2756908602,5.497188172,4.6031277778,4.4435268817,3.8565805556,3.145577957
"18045328","07280000","080302020205",-90.2153694,34.1806676,2000,4.4417383562,3.4157849462,3.7537619048,4.3470241935,4.8961138889,4.718516129,5.3103972222,5.2756908602,5.497188172,4.6031277778,4.4435268817,3.8565805556,3.145577957
"18050376","07281000","080302020602",-90.2764772,33.859837,1950,4.4978714612,3.4724435484,3.8258303571,4.420811828,4.8487694444,4.7839892473,5.4231888889,5.4207768817,5.4408870968,4.665725,4.5525591398,3.8834361111,3.197766129
"18050376","07281000","080302020602",-90.2764772,33.859837,1960,4.4978714612,3.4724435484,3.8258303571,4.420811828,4.8487694444,4.7839892473,5.4231888889,5.4207768817,5.4408870968,4.665725,4.5525591398,3.8834361111,3.197766129
"18050376","07281000","080302020602",-90.2764772,33.859837,1970,4.4978714612,3.4724435484,3.8258303571,4.420811828,4.8487694444,4.7839892473,5.4231888889,5.4207768817,5.4408870968,4.665725,4.5525591398,3.8834361111,3.197766129
"18050376","07281000","080302020602",-90.2764772,33.859837,1980,4.4978714612,3.4724435484,3.8258303571,4.420811828,4.8487694444,4.7839892473,5.4231888889,5.4207768817,5.4408870968,4.665725,4.5525591398,3.8834361111,3.197766129
"18050376","07281000","080302020602",-90.2764772,33.859837,1990,4.4978714612,3.4724435484,3.8258303571,4.420811828,4.8487694444,4.7839892473,5.4231888889,5.4207768817,5.4408870968,4.665725,4.5525591398,3.8834361111,3.197766129
"18050376","07281000","080302020602",-90.2764772,33.859837,2000,4.4978714612,3.4724435484,3.8258303571,4.420811828,4.8487694444,4.7839892473,5.4231888889,5.4207768817,5.4408870968,4.665725,4.5525591398,3.8834361111,3.197766129
"18066744","02480500","031700090406",-88.9113889,30.51,1950,4.4094465753,3.8043629032,4.3063511905,4.7867258065,5.1220111111,5.1719704301,4.6800833333,4.2141747312,4.3095188172,3.9993944444,4.4405403226,4.4938111111,3.5956478495
"18066744","02480500","031700090406",-88.9113889,30.51,1960,4.4094465753,3.8043629032,4.3063511905,4.7867258065,5.1220111111,5.1719704301,4.6800833333,4.2141747312,4.3095188172,3.9993944444,4.4405403226,4.4938111111,3.5956478495
"18066744","02480500","031700090406",-88.9113889,30.51,1970,4.4094465753,3.8043629032,4.3063511905,4.7867258065,5.1220111111,5.1719704301,4.6800833333,4.2141747312,4.3095188172,3.9993944444,4.4405403226,4.4938111111,3.5956478495
"18066744","02480500","031700090406",-88.9113889,30.51,1980,4.4094465753,3.8043629032,4.3063511905,4.7867258065,5.1220111111,5.1719704301,4.6800833333,4.2141747312,4.3095188172,3.9993944444,4.4405403226,4.4938111111,3.5956478495
"18066744","02480500","031700090406",-88.9113889,30.51,1990,4.4094465753,3.8043629032,4.3063511905,4.7867258065,5.1220111111,5.1719704301,4.6800833333,4.2141747312,4.3095188172,3.9993944444,4.4405403226,4.4938111111,3.5956478495
"18066744","02480500","031700090406",-88.9113889,30.51,2000,4.4094465753,3.8043629032,4.3063511905,4.7867258065,5.1220111111,5.1719704301,4.6800833333,4.2141747312,4.3095188172,3.9993944444,4.4405403226,4.4938111111,3.5956478495
"18070104","02481000","031700090502",-89.1219444,30.5586111,1950,4.3729803653,3.6900725806,4.2246190476,4.7299435484,5.0654888889,5.117483871,4.729025,4.1766209677,4.3647822581,3.9824027778,4.432155914,4.4292722222,3.5425806452
"18070104","02481000","031700090502",-89.1219444,30.5586111,1960,4.3729803653,3.6900725806,4.2246190476,4.7299435484,5.0654888889,5.117483871,4.729025,4.1766209677,4.3647822581,3.9824027778,4.432155914,4.4292722222,3.5425806452
"18070104","02481000","031700090502",-89.1219444,30.5586111,1970,4.3729803653,3.6900725806,4.2246190476,4.7299435484,5.0654888889,5.117483871,4.729025,4.1766209677,4.3647822581,3.9824027778,4.432155914,4.4292722222,3.5425806452
"18070104","02481000","031700090502",-89.1219444,30.5586111,1980,4.3729803653,3.6900725806,4.2246190476,4.7299435484,5.0654888889,5.117483871,4.729025,4.1766209677,4.3647822581,3.9824027778,4.432155914,4.4292722222,3.5425806452
"18070104","02481000","031700090502",-89.1219444,30.5586111,1990,4.3729803653,3.6900725806,4.2246190476,4.7299435484,5.0654888889,5.117483871,4.729025,4.1766209677,4.3647822581,3.9824027778,4.432155914,4.4292722222,3.5425806452
"18070104","02481000","031700090502",-89.1219444,30.5586111,2000,4.3729803653,3.6900725806,4.2246190476,4.7299435484,5.0654888889,5.117483871,4.729025,4.1766209677,4.3647822581,3.9824027778,4.432155914,4.4292722222,3.5425806452
"18075806","02481510","031700091203",-89.2744444,30.4836111,1950,4.4782002283,3.763438172,4.3463779762,4.8300080645,5.198675,5.2418575269,4.860575,4.2323333333,4.443077957,4.1123694444,4.5118252688,4.5313777778,3.6792204301
"18075806","02481510","031700091203",-89.2744444,30.4836111,1960,4.4782002283,3.763438172,4.3463779762,4.8300080645,5.198675,5.2418575269,4.860575,4.2323333333,4.443077957,4.1123694444,4.5118252688,4.5313777778,3.6792204301
"18075806","02481510","031700091203",-89.2744444,30.4836111,1970,4.4782002283,3.763438172,4.3463779762,4.8300080645,5.198675,5.2418575269,4.860575,4.2323333333,4.443077957,4.1123694444,4.5118252688,4.5313777778,3.6792204301
"18075806","02481510","031700091203",-89.2744444,30.4836111,1980,4.4782002283,3.763438172,4.3463779762,4.8300080645,5.198675,5.2418575269,4.860575,4.2323333333,4.443077957,4.1123694444,4.5118252688,4.5313777778,3.6792204301
"18075806","02481510","031700091203",-89.2744444,30.4836111,1990,4.4782002283,3.763438172,4.3463779762,4.8300080645,5.198675,5.2418575269,4.860575,4.2323333333,4.443077957,4.1123694444,4.5118252688,4.5313777778,3.6792204301
"18075806","02481510","031700091203",-89.2744444,30.4836111,2000,4.4782002283,3.763438172,4.3463779762,4.8300080645,5.198675,5.2418575269,4.860575,4.2323333333,4.443077957,4.1123694444,4.5118252688,4.5313777778,3.6792204301
"18092699","02479431","031700080201",-88.3619574,31.16101118,1950,4.4473465753,3.8484704301,4.2835178571,4.7142392473,5.1509277778,5.0710645161,4.7472694444,4.4475698925,4.4945672043,4.1323,4.4975591398,4.3779944444,3.6067956989
"18092699","02479431","031700080201",-88.3619574,31.16101118,1960,4.4473465753,3.8484704301,4.2835178571,4.7142392473,5.1509277778,5.0710645161,4.7472694444,4.4475698925,4.4945672043,4.1323,4.4975591398,4.3779944444,3.6067956989
"18092699","02479431","031700080201",-88.3619574,31.16101118,1970,4.4473465753,3.8484704301,4.2835178571,4.7142392473,5.1509277778,5.0710645161,4.7472694444,4.4475698925,4.4945672043,4.1323,4.4975591398,4.3779944444,3.6067956989
"18092699","02479431","031700080201",-88.3619574,31.16101118,1980,4.4473465753,3.8484704301,4.2835178571,4.7142392473,5.1509277778,5.0710645161,4.7472694444,4.4475698925,4.4945672043,4.1323,4.4975591398,4.3779944444,3.6067956989
"18092699","02479431","031700080201",-88.3619574,31.16101118,1990,4.4473465753,3.8484704301,4.2835178571,4.7142392473,5.1509277778,5.0710645161,4.7472694444,4.4475698925,4.4945672043,4.1323,4.4975591398,4.3779944444,3.6067956989
"18092699","02479431","031700080201",-88.3619574,31.16101118,2000,4.4473465753,3.8484704301,4.2835178571,4.7142392473,5.1509277778,5.0710645161,4.7472694444,4.4475698925,4.4945672043,4.1323,4.4975591398,4.3779944444,3.6067956989
"18094145","02479500","031700080402",-88.417792,30.8624092,1950,4.4444146119,3.7514435484,4.2365892857,4.7584758065,5.2027111111,5.1564193548,4.6220138889,4.4545295699,4.5023521505,4.1370638889,4.424844086,4.4520083333,3.6349327957
"18094145","02479500","031700080402",-88.417792,30.8624092,1960,4.4444146119,3.7514435484,4.2365892857,4.7584758065,5.2027111111,5.1564193548,4.6220138889,4.4545295699,4.5023521505,4.1370638889,4.424844086,4.4520083333,3.6349327957
"18094145","02479500","031700080402",-88.417792,30.8624092,1970,4.4444146119,3.7514435484,4.2365892857,4.7584758065,5.2027111111,5.1564193548,4.6220138889,4.4545295699,4.5023521505,4.1370638889,4.424844086,4.4520083333,3.6349327957
"18094145","02479500","031700080402",-88.417792,30.8624092,1980,4.4444146119,3.7514435484,4.2365892857,4.7584758065,5.2027111111,5.1564193548,4.6220138889,4.4545295699,4.5023521505,4.1370638889,4.424844086,4.4520083333,3.6349327957
"18094145","02479500","031700080402",-88.417792,30.8624092,1990,4.4444146119,3.7514435484,4.2365892857,4.7584758065,5.2027111111,5.1564193548,4.6220138889,4.4545295699,4.5023521505,4.1370638889,4.424844086,4.4520083333,3.6349327957
"18094145","02479500","031700080402",-88.417792,30.8624092,2000,4.4444146119,3.7514435484,4.2365892857,4.7584758065,5.2027111111,5.1564193548,4.6220138889,4.4545295699,4.5023521505,4.1370638889,4.424844086,4.4520083333,3.6349327957
"18094191","02479945","031700080501",-88.3338988,30.85601968,1950,4.4544598174,3.7857311828,4.2543511905,4.8020322581,5.2456888889,5.1216747312,4.6746444444,4.4301424731,4.4463870968,4.1624166667,4.4608736559,4.4483861111,3.6248333333
"18094191","02479945","031700080501",-88.3338988,30.85601968,1960,4.4544598174,3.7857311828,4.2543511905,4.8020322581,5.2456888889,5.1216747312,4.6746444444,4.4301424731,4.4463870968,4.1624166667,4.4608736559,4.4483861111,3.6248333333
"18094191","02479945","031700080501",-88.3338988,30.85601968,1970,4.4544598174,3.7857311828,4.2543511905,4.8020322581,5.2456888889,5.1216747312,4.6746444444,4.4301424731,4.4463870968,4.1624166667,4.4608736559,4.4483861111,3.6248333333
"18094191","02479945","031700080501",-88.3338988,30.85601968,1980,4.4544598174,3.7857311828,4.2543511905,4.8020322581,5.2456888889,5.1216747312,4.6746444444,4.4301424731,4.4463870968,4.1624166667,4.4608736559,4.4483861111,3.6248333333
"18094191","02479945","031700080501",-88.3338988,30.85601968,1990,4.4544598174,3.7857311828,4.2543511905,4.8020322581,5.2456888889,5.1216747312,4.6746444444,4.4301424731,4.4463870968,4.1624166667,4.4608736559,4.4483861111,3.6248333333
"18094191","02479945","031700080501",-88.3338988,30.85601968,2000,4.4544598174,3.7857311828,4.2543511905,4.8020322581,5.2456888889,5.1216747312,4.6746444444,4.4301424731,4.4463870968,4.1624166667,4.4608736559,4.4483861111,3.6248333333
"18094345","02479980","031700080502",-88.3188979,30.78018805,1950,4.4237488584,3.7503306452,4.1613125,4.7843064516,5.2249027778,5.129672043,4.6363305556,4.299344086,4.4836344086,4.20005,4.4946774194,4.3386305556,3.5791370968
"18094345","02479980","031700080502",-88.3188979,30.78018805,1960,4.4237488584,3.7503306452,4.1613125,4.7843064516,5.2249027778,5.129672043,4.6363305556,4.299344086,4.4836344086,4.20005,4.4946774194,4.3386305556,3.5791370968
"18094345","02479980","031700080502",-88.3188979,30.78018805,1970,4.4237488584,3.7503306452,4.1613125,4.7843064516,5.2249027778,5.129672043,4.6363305556,4.299344086,4.4836344086,4.20005,4.4946774194,4.3386305556,3.5791370968
"18094345","02479980","031700080502",-88.3188979,30.78018805,1980,4.4237488584,3.7503306452,4.1613125,4.7843064516,5.2249027778,5.129672043,4.6363305556,4.299344086,4.4836344086,4.20005,4.4946774194,4.3386305556,3.5791370968
"18094345","02479980","031700080502",-88.3188979,30.78018805,1990,4.4237488584,3.7503306452,4.1613125,4.7843064516,5.2249027778,5.129672043,4.6363305556,4.299344086,4.4836344086,4.20005,4.4946774194,4.3386305556,3.5791370968
"18094345","02479980","031700080502",-88.3188979,30.78018805,2000,4.4237488584,3.7503306452,4.1613125,4.7843064516,5.2249027778,5.129672043,4.6363305556,4.299344086,4.4836344086,4.20005,4.4946774194,4.3386305556,3.5791370968
"18095029","02480002","031700080502",-88.2763955,30.7260225,1950,4.4676436073,3.8062258065,4.2906666667,4.7997446237,5.2740472222,5.1640833333,4.6553416667,4.4304247312,4.4170887097,4.1787944444,4.482344086,4.4388083333,3.6788467742
"18095029","02480002","031700080502",-88.2763955,30.7260225,1960,4.4676436073,3.8062258065,4.2906666667,4.7997446237,5.2740472222,5.1640833333,4.6553416667,4.4304247312,4.4170887097,4.1787944444,4.482344086,4.4388083333,3.6788467742
"18095029","02480002","031700080502",-88.2763955,30.7260225,1970,4.4676436073,3.8062258065,4.2906666667,4.7997446237,5.2740472222,5.1640833333,4.6553416667,4.4304247312,4.4170887097,4.1787944444,4.482344086,4.4388083333,3.6788467742
"18095029","02480002","031700080502",-88.2763955,30.7260225,1980,4.4676436073,3.8062258065,4.2906666667,4.7997446237,5.2740472222,5.1640833333,4.6553416667,4.4304247312,4.4170887097,4.1787944444,4.482344086,4.4388083333,3.6788467742
"18095029","02480002","031700080502",-88.2763955,30.7260225,1990,4.4676436073,3.8062258065,4.2906666667,4.7997446237,5.2740472222,5.1640833333,4.6553416667,4.4304247312,4.4170887097,4.1787944444,4.482344086,4.4388083333,3.6788467742
"18095029","02480002","031700080502",-88.2763955,30.7260225,2000,4.4676436073,3.8062258065,4.2906666667,4.7997446237,5.2740472222,5.1640833333,4.6553416667,4.4304247312,4.4170887097,4.1787944444,4.482344086,4.4388083333,3.6788467742
"18105054","02479130","031700070108",-89.2041667,31.05194444,1950,4.396596347,3.6228387097,4.1840654762,4.56425,5.0850194444,4.9363360215,4.7306638889,4.4684677419,4.6780510753,4.1032944444,4.4448602151,4.3622361111,3.5809193548
"18105054","02479130","031700070108",-89.2041667,31.05194444,1960,4.396596347,3.6228387097,4.1840654762,4.56425,5.0850194444,4.9363360215,4.7306638889,4.4684677419,4.6780510753,4.1032944444,4.4448602151,4.3622361111,3.5809193548
"18105054","02479130","031700070108",-89.2041667,31.05194444,1970,4.396596347,3.6228387097,4.1840654762,4.56425,5.0850194444,4.9363360215,4.7306638889,4.4684677419,4.6780510753,4.1032944444,4.4448602151,4.3622361111,3.5809193548
"18105054","02479130","031700070108",-89.2041667,31.05194444,1980,4.396596347,3.6228387097,4.1840654762,4.56425,5.0850194444,4.9363360215,4.7306638889,4.4684677419,4.6780510753,4.1032944444,4.4448602151,4.3622361111,3.5809193548
"18105054","02479130","031700070108",-89.2041667,31.05194444,1990,4.396596347,3.6228387097,4.1840654762,4.56425,5.0850194444,4.9363360215,4.7306638889,4.4684677419,4.6780510753,4.1032944444,4.4448602151,4.3622361111,3.5809193548
"18105054","02479130","031700070108",-89.2041667,31.05194444,2000,4.396596347,3.6228387097,4.1840654762,4.56425,5.0850194444,4.9363360215,4.7306638889,4.4684677419,4.6780510753,4.1032944444,4.4448602151,4.3622361111,3.5809193548
"18105412","02479155","031700070503",-89.0166667,31.02527778,1950,4.3954091324,3.6657956989,4.2331696429,4.5431155914,4.9919611111,4.9125887097,4.7305055556,4.504422043,4.5423924731,4.1220555556,4.4837741936,4.4186027778,3.6028091398
"18105412","02479155","031700070503",-89.0166667,31.02527778,1960,4.3954091324,3.6657956989,4.2331696429,4.5431155914,4.9919611111,4.9125887097,4.7305055556,4.504422043,4.5423924731,4.1220555556,4.4837741936,4.4186027778,3.6028091398
"18105412","02479155","031700070503",-89.0166667,31.02527778,1970,4.3954091324,3.6657956989,4.2331696429,4.5431155914,4.9919611111,4.9125887097,4.7305055556,4.504422043,4.5423924731,4.1220555556,4.4837741936,4.4186027778,3.6028091398
"18105412","02479155","031700070503",-89.0166667,31.02527778,1980,4.3954091324,3.6657956989,4.2331696429,4.5431155914,4.9919611111,4.9125887097,4.7305055556,4.504422043,4.5423924731,4.1220555556,4.4837741936,4.4186027778,3.6028091398
"18105412","02479155","031700070503",-89.0166667,31.02527778,1990,4.3954091324,3.6657956989,4.2331696429,4.5431155914,4.9919611111,4.9125887097,4.7305055556,4.504422043,4.5423924731,4.1220555556,4.4837741936,4.4186027778,3.6028091398
"18105412","02479155","031700070503",-89.0166667,31.02527778,2000,4.3954091324,3.6657956989,4.2331696429,4.5431155914,4.9919611111,4.9125887097,4.7305055556,4.504422043,4.5423924731,4.1220555556,4.4837741936,4.4186027778,3.6028091398
"18107208","02479160","031700070505",-88.9136111,30.85333333,1950,4.3695952055,3.7114623656,4.1840803571,4.6058736559,5.0542138889,4.9961451613,4.5801666667,4.3546182796,4.4112607527,4.0958972222,4.4374758065,4.4036888889,3.6034543011
"18107208","02479160","031700070505",-88.9136111,30.85333333,1960,4.3695952055,3.7114623656,4.1840803571,4.6058736559,5.0542138889,4.9961451613,4.5801666667,4.3546182796,4.4112607527,4.0958972222,4.4374758065,4.4036888889,3.6034543011
"18107208","02479160","031700070505",-88.9136111,30.85333333,1970,4.3695952055,3.7114623656,4.1840803571,4.6058736559,5.0542138889,4.9961451613,4.5801666667,4.3546182796,4.4112607527,4.0958972222,4.4374758065,4.4036888889,3.6034543011
"18107208","02479160","031700070505",-88.9136111,30.85333333,1980,4.3695952055,3.7114623656,4.1840803571,4.6058736559,5.0542138889,4.9961451613,4.5801666667,4.3546182796,4.4112607527,4.0958972222,4.4374758065,4.4036888889,3.6034543011
"18107208","02479160","031700070505",-88.9136111,30.85333333,1990,4.3695952055,3.7114623656,4.1840803571,4.6058736559,5.0542138889,4.9961451613,4.5801666667,4.3546182796,4.4112607527,4.0958972222,4.4374758065,4.4036888889,3.6034543011
"18107208","02479160","031700070505",-88.9136111,30.85333333,2000,4.3695952055,3.7114623656,4.1840803571,4.6058736559,5.0542138889,4.9961451613,4.5801666667,4.3546182796,4.4112607527,4.0958972222,4.4374758065,4.4036888889,3.6034543011
"18107248","02479300","031700070404",-88.7811111,30.7361111,1950,4.4005783105,3.7603629032,4.2218184524,4.6528413978,5.1161722222,5.1235268817,4.6675027778,4.2545645161,4.4187043011,4.1562027778,4.455655914,4.4391277778,3.5482150538
"18107248","02479300","031700070404",-88.7811111,30.7361111,1960,4.4005783105,3.7603629032,4.2218184524,4.6528413978,5.1161722222,5.1235268817,4.6675027778,4.2545645161,4.4187043011,4.1562027778,4.455655914,4.4391277778,3.5482150538
"18107248","02479300","031700070404",-88.7811111,30.7361111,1970,4.4005783105,3.7603629032,4.2218184524,4.6528413978,5.1161722222,5.1235268817,4.6675027778,4.2545645161,4.4187043011,4.1562027778,4.455655914,4.4391277778,3.5482150538
"18107248","02479300","031700070404",-88.7811111,30.7361111,1980,4.4005783105,3.7603629032,4.2218184524,4.6528413978,5.1161722222,5.1235268817,4.6675027778,4.2545645161,4.4187043011,4.1562027778,4.455655914,4.4391277778,3.5482150538
"18107248","02479300","031700070404",-88.7811111,30.7361111,1990,4.4005783105,3.7603629032,4.2218184524,4.6528413978,5.1161722222,5.1235268817,4.6675027778,4.2545645161,4.4187043011,4.1562027778,4.455655914,4.4391277778,3.5482150538
"18107248","02479300","031700070404",-88.7811111,30.7361111,2000,4.4005783105,3.7603629032,4.2218184524,4.6528413978,5.1161722222,5.1235268817,4.6675027778,4.2545645161,4.4187043011,4.1562027778,4.455655914,4.4391277778,3.5482150538
"18121032","02479000","031700060102",-88.7269444,30.97805556,1950,4.4116481735,3.7140215054,4.2145922619,4.6583763441,5.0739888889,5.1628172043,4.7549111111,4.4411612903,4.4441586021,4.127425,4.3887634409,4.3586388889,3.6034139785
"18121032","02479000","031700060102",-88.7269444,30.97805556,1960,4.4116481735,3.7140215054,4.2145922619,4.6583763441,5.0739888889,5.1628172043,4.7549111111,4.4411612903,4.4441586021,4.127425,4.3887634409,4.3586388889,3.6034139785
"18121032","02479000","031700060102",-88.7269444,30.97805556,1970,4.4116481735,3.7140215054,4.2145922619,4.6583763441,5.0739888889,5.1628172043,4.7549111111,4.4411612903,4.4441586021,4.127425,4.3887634409,4.3586388889,3.6034139785
"18121032","02479000","031700060102",-88.7269444,30.97805556,1980,4.4116481735,3.7140215054,4.2145922619,4.6583763441,5.0739888889,5.1628172043,4.7549111111,4.4411612903,4.4441586021,4.127425,4.3887634409,4.3586388889,3.6034139785
"18121032","02479000","031700060102",-88.7269444,30.97805556,1990,4.4116481735,3.7140215054,4.2145922619,4.6583763441,5.0739888889,5.1628172043,4.7549111111,4.4411612903,4.4441586021,4.127425,4.3887634409,4.3586388889,3.6034139785
"18121032","02479000","031700060102",-88.7269444,30.97805556,2000,4.4116481735,3.7140215054,4.2145922619,4.6583763441,5.0739888889,5.1628172043,4.7549111111,4.4411612903,4.4441586021,4.127425,4.3887634409,4.3586388889,3.6034139785
"18130568","02473460","031700050206",-89.115,31.9661111,1950,4.465726484,3.6808736559,4.3027470238,4.5193387097,5.0698666667,4.9446586022,4.9774916667,4.8119811828,4.8078333333,4.2251555556,4.4869247312,4.2784527778,3.4898172043
"18130568","02473460","031700050206",-89.115,31.9661111,1960,4.465726484,3.6808736559,4.3027470238,4.5193387097,5.0698666667,4.9446586022,4.9774916667,4.8119811828,4.8078333333,4.2251555556,4.4869247312,4.2784527778,3.4898172043
"18130568","02473460","031700050206",-89.115,31.9661111,1970,4.465726484,3.6808736559,4.3027470238,4.5193387097,5.0698666667,4.9446586022,4.9774916667,4.8119811828,4.8078333333,4.2251555556,4.4869247312,4.2784527778,3.4898172043
"18130568","02473460","031700050206",-89.115,31.9661111,1980,4.465726484,3.6808736559,4.3027470238,4.5193387097,5.0698666667,4.9446586022,4.9774916667,4.8119811828,4.8078333333,4.2251555556,4.4869247312,4.2784527778,3.4898172043
"18130568","02473460","031700050206",-89.115,31.9661111,1990,4.465726484,3.6808736559,4.3027470238,4.5193387097,5.0698666667,4.9446586022,4.9774916667,4.8119811828,4.8078333333,4.2251555556,4.4869247312,4.2784527778,3.4898172043
"18130568","02473460","031700050206",-89.115,31.9661111,2000,4.465726484,3.6808736559,4.3027470238,4.5193387097,5.0698666667,4.9446586022,4.9774916667,4.8119811828,4.8078333333,4.2251555556,4.4869247312,4.2784527778,3.4898172043
"18131446","02473500","031700050209",-89.1155556,31.68083333,1950,4.4300057078,3.6500564516,4.2266696429,4.521655914,5.0992888889,4.9488924731,4.9252388889,4.6413010753,4.7488575269,4.1904833333,4.4471962366,4.2382277778,3.5261747312
"18131446","02473500","031700050209",-89.1155556,31.68083333,1960,4.4300057078,3.6500564516,4.2266696429,4.521655914,5.0992888889,4.9488924731,4.9252388889,4.6413010753,4.7488575269,4.1904833333,4.4471962366,4.2382277778,3.5261747312
"18131446","02473500","031700050209",-89.1155556,31.68083333,1970,4.4300057078,3.6500564516,4.2266696429,4.521655914,5.0992888889,4.9488924731,4.9252388889,4.6413010753,4.7488575269,4.1904833333,4.4471962366,4.2382277778,3.5261747312
"18131446","02473500","031700050209",-89.1155556,31.68083333,1980,4.4300057078,3.6500564516,4.2266696429,4.521655914,5.0992888889,4.9488924731,4.9252388889,4.6413010753,4.7488575269,4.1904833333,4.4471962366,4.2382277778,3.5261747312
"18131446","02473500","031700050209",-89.1155556,31.68083333,1990,4.4300057078,3.6500564516,4.2266696429,4.521655914,5.0992888889,4.9488924731,4.9252388889,4.6413010753,4.7488575269,4.1904833333,4.4471962366,4.2382277778,3.5261747312
"18131446","02473500","031700050209",-89.1155556,31.68083333,2000,4.4300057078,3.6500564516,4.2266696429,4.521655914,5.0992888889,4.9488924731,4.9252388889,4.6413010753,4.7488575269,4.1904833333,4.4471962366,4.2382277778,3.5261747312
"18134412","02475000","031700050903",-88.8083333,31.10277778,1950,4.4351563927,3.7921747312,4.2440535714,4.6143413979,5.1216333333,5.0135080645,4.7903527778,4.5306317204,4.6263010753,4.1309861111,4.4147231183,4.3468277778,3.5987903226
"18134412","02475000","031700050903",-88.8083333,31.10277778,1960,4.4351563927,3.7921747312,4.2440535714,4.6143413979,5.1216333333,5.0135080645,4.7903527778,4.5306317204,4.6263010753,4.1309861111,4.4147231183,4.3468277778,3.5987903226
"18134412","02475000","031700050903",-88.8083333,31.10277778,1970,4.4351563927,3.7921747312,4.2440535714,4.6143413979,5.1216333333,5.0135080645,4.7903527778,4.5306317204,4.6263010753,4.1309861111,4.4147231183,4.3468277778,3.5987903226
"18134412","02475000","031700050903",-88.8083333,31.10277778,1980,4.4351563927,3.7921747312,4.2440535714,4.6143413979,5.1216333333,5.0135080645,4.7903527778,4.5306317204,4.6263010753,4.1309861111,4.4147231183,4.3468277778,3.5987903226
"18134412","02475000","031700050903",-88.8083333,31.10277778,1990,4.4351563927,3.7921747312,4.2440535714,4.6143413979,5.1216333333,5.0135080645,4.7903527778,4.5306317204,4.6263010753,4.1309861111,4.4147231183,4.3468277778,3.5987903226
"18134412","02475000","031700050903",-88.8083333,31.10277778,2000,4.4351563927,3.7921747312,4.2440535714,4.6143413979,5.1216333333,5.0135080645,4.7903527778,4.5306317204,4.6263010753,4.1309861111,4.4147231183,4.3468277778,3.5987903226
"18135774","02474500","031700050304",-89.1125,31.33277778,1950,4.467856621,3.7033387097,4.283610119,4.6057741935,5.1194361111,5.0524408602,4.8859527778,4.6827580645,4.7506854839,4.2477972222,4.440172043,4.2832166667,3.5627177419
"18135774","02474500","031700050304",-89.1125,31.33277778,1960,4.467856621,3.7033387097,4.283610119,4.6057741935,5.1194361111,5.0524408602,4.8859527778,4.6827580645,4.7506854839,4.2477972222,4.440172043,4.2832166667,3.5627177419
"18135774","02474500","031700050304",-89.1125,31.33277778,1970,4.467856621,3.7033387097,4.283610119,4.6057741935,5.1194361111,5.0524408602,4.8859527778,4.6827580645,4.7506854839,4.2477972222,4.440172043,4.2832166667,3.5627177419
"18135774","02474500","031700050304",-89.1125,31.33277778,1980,4.467856621,3.7033387097,4.283610119,4.6057741935,5.1194361111,5.0524408602,4.8859527778,4.6827580645,4.7506854839,4.2477972222,4.440172043,4.2832166667,3.5627177419
